Index,Name,Identity,Status,Gender,Alignment,Race,Height,Weight,EyeColor,HairColor,SkinColor,Publisher,Year,Appearances,FirstAppearance,AdditionalData
6629,Wump Jump,Secret,Living,Male,Neutral,,,,,,,Marvel,1942.0,4.0,1942-02-01,
6630,Nancy Brown,Public,Living,Female,Good,,,,,Black,,Marvel,1944.0,4.0,1944-12-01,
6631,James Ilse,Public,Deceased,Male,Bad,,,,,White,,Marvel,1946.0,4.0,1946-09-01,
6632,Velasquesa,Public,Deceased,Male,Bad,,,,,White,,Marvel,1947.0,4.0,1947-01-01,
6633,Tumbleweed,Public,Living,Male,Good,,,,,Grey,,Marvel,1949.0,4.0,1949-01-01,
6634,Kaesong Katie,Public,Living,Female,Bad,,,,,Black,,Marvel,1953.0,4.0,1953-06-01,
6635,Ivan Kronov,Secret,Deceased,Male,Bad,,,,Yellow,Green,,Marvel,1954.0,4.0,1954-09-01,
6636,Rick Davis,Public,Living,Male,Good,,,,,Brown,,Marvel,1954.0,4.0,1954-11-01,
6637,Patrick Brady,Public,Living,Male,Good,,,,,Black,,Marvel,1955.0,4.0,1955-06-01,
6638,Rock Murdock,Public,Living,Male,Good,,,,,Brown,,Marvel,1955.0,4.0,1955-06-01,
6639,Sally Frosby,Public,Living,Female,Good,,,,,Blond,,Marvel,1955.0,4.0,1955-11-01,
6640,Scuttlebutt Stacy,Public,Living,Male,Good,,,,,Brown,,Marvel,1955.0,4.0,1955-06-01,
6641,Smokey,Public,Living,Male,Good,,,,,Black,,Marvel,1955.0,4.0,1955-03-01,
6642,Freddy Sykes,Secret,Living,Male,Bad,,,,,Brown,,Marvel,1960.0,4.0,1960-03-01,
6643,Gomdulla,Secret,Living,Male,Bad,,,,,,,Marvel,1960.0,4.0,1960-10-01,
6644,Molten Man-Thing,Secret,Living,Male,Bad,,,,,Bald,,Marvel,1960.0,4.0,1960-01-01,
6645,Timothy Jones,Public,Living,Male,Neutral,,,,Hazel,Brown,,Marvel,1960.0,4.0,1960-12-01,Adult
6646,Timothy Jones,Public,Living,Male,Good,,,,Brown,Black,,Marvel,1990.0,2.0,1990-09-01,Child
6647,Michael Kozlov,,Living,Male,Good,,,,,Blond,,Marvel,1961.0,4.0,1961-04-01,
6648,Pandora,,Living,Female,Neutral,,,,,Red,,Marvel,1961.0,4.0,1961-11-01,
6649,Rock Monster Guardian,Secret,Living,,,,,,Red,,,Marvel,1961.0,4.0,1961-11-01,
6650,Boris Monguski,,Living,Male,Bad,,,,,,,Marvel,1962.0,4.0,1962-11-01,
6651,Gerald Marsh,Secret,Living,Male,Bad,,,,Brown,White,,Marvel,1962.0,4.0,1962-11-01,
6652,Mary Stenson,Public,Living,Female,Bad,,,,,Brown,,Marvel,1962.0,4.0,1962-09-01,
6653,Two-Headed Thing,Secret,Living,Male,Bad,,,,,,,Marvel,1962.0,4.0,1962-04-01,
6654,Kulla,Public,Living,Male,Bad,,,,Blue,Black,,Marvel,1963.0,4.0,1963-03-01,
6655,Lawrence Zaxton,Secret,Deceased,Male,,,,,Blue,Black,,Marvel,1963.0,4.0,1963-08-01,
6656,Lawrence Zaxton,Secret,Living,Male,,,,,Blue,Black,,Marvel,1963.0,1.0,1963-08-01,Demon Duplicate
6657,Red Barbarian,Secret,Deceased,Male,Bad,,,,,Brown,,Marvel,1963.0,4.0,1963-06-01,
6658,"Agnar, King of the Eagles",,Living,Male,Good,,,,,,,Marvel,1964.0,4.0,1964-01-01,
6659,Colossus,Secret,Living,Male,Good,Mutant,226.0,225.0,Silver,Black,,Marvel Comics,1964.0,4.0,1964-08-01,Vegan
6660,Colossus,Secret,Living,Male,Good,Mutant,226.0,225.0,Silver,Black,,Marvel Comics,,3.0,,North Korean Mutate
6661,Colossus,Secret,Living,Male,Good,Mutant,226.0,225.0,Silver,Black,,Marvel Comics,1971.0,1.0,1971-11-01,Horusian
6662,House of Shadows,Secret,Living,,Bad,,,,,,,Marvel,1964.0,4.0,1964-05-01,
6663,Judge Lewis,,Living,Male,Good,,,,,Grey,,Marvel,1964.0,4.0,1964-08-01,
6664,Lee Portman,Public,Living,Male,Bad,,,,Blue,Brown,,Marvel,1964.0,4.0,1964-07-01,
6665,Morrat,Public,Deceased,Male,Bad,,,,Green,Bald,,Marvel,1964.0,4.0,1964-11-01,
6666,Zota of Pergamum,,Living,Male,Bad,,,,Brown,Bald,,Marvel,1964.0,4.0,1964-09-01,
6667,Bernard Harris,,Living,Male,Good,,,,,Brown,,Marvel,1965.0,4.0,1965-10-01,
6668,Celia Rawlings,,Deceased,Female,Good,,,,,,,Marvel,1965.0,4.0,1965-09-01,
6669,Farley Stillwell,Public,Deceased,Male,Neutral,,,,,Brown,,Marvel,1965.0,4.0,1965-01-01,
6670,Frank Smith,Secret,Living,Male,Bad,,,,Blue,Black,,Marvel,1965.0,4.0,1965-01-01,
6671,General Wo,Secret,Living,Male,Bad,,,,Black,Black,,Marvel,1965.0,4.0,1965-01-01,
6672,Joseph Conroy,Secret,Living,Male,Bad,,,,,,,Marvel,1965.0,4.0,1965-09-01,
6673,Richard Uberhart,Public,Living,Male,,,,,,Blond,,Marvel,1965.0,4.0,1965-09-01,
6674,Kukulkan,,Living,Male,Bad,,,,Variable,Variable,,Marvel,1966.0,4.0,1966-10-01,
6675,Max Young,Public,Deceased,Male,Bad,,,,,,,Marvel,1966.0,4.0,1966-06-01,
6676,Ramon Dantas,,Living,Male,Bad,,,,,,,Marvel,1966.0,4.0,1966-10-01,
6677,Robert Plunder,Public,Living,Male,Good,,,,,Black,,Marvel,1966.0,4.0,1966-02-01,
6678,Seidring,,Living,Male,Bad,,,,,,,Marvel,1966.0,4.0,1966-03-01,
6679,Tazza,,Living,Male,Bad,,,,Yellow,Black,,Marvel,1966.0,4.0,1966-05-01,
6680,Timmy,Public,Living,Male,,,,,,Black,,Marvel,1966.0,4.0,1966-10-01,
6681,Toloc,,Living,Male,Bad,,,,,,,Marvel,1966.0,4.0,1966-10-01,
6682,Ed McMahon,Public,Living,Male,Neutral,,,,,Brown,,Marvel,1967.0,4.0,1967-07-01,
6683,Jim Morita,,Living,Male,,,,,Brown,Black,,Marvel,1967.0,4.0,1967-01-01,
6684,Jinni,,Living,Male,Bad,,,,Red,Black,,Marvel,1967.0,4.0,1967-02-01,
6685,Rolfe Harrison,,Living,Male,Good,,,,,,,Marvel,1967.0,4.0,1967-12-01,
6686,Ultrana,,Living,Female,Bad,,,,Green,White,,Marvel,1967.0,4.0,1967-01-01,
6687,Agon,No Dual,Deceased,Male,,,,,,Black,,Marvel,1968.0,4.0,1968-01-01,
6688,Biggie Benson,No Dual,Deceased,Male,Bad,,,,,,,Marvel,1968.0,4.0,1968-12-01,
6689,Commander Morton,Public,Living,Male,Good,,,,,,,Marvel,1968.0,4.0,1968-08-01,
6690,Jonathan East,Secret,Deceased,Male,Bad,,,,Hazel,White,,Marvel,1968.0,4.0,1968-05-01,
6691,Toag,,Living,Male,,,,,,,,Marvel,1968.0,4.0,1968-07-01,
6692,Dynorr,Public,Living,Male,,,,,,Bald,,Marvel,1969.0,4.0,1969-09-01,
6693,Invincible Robot,,Living,,Bad,,,,No,Bald,,Marvel,1969.0,4.0,1969-04-01,
6694,Kormok,No Dual,Living,Male,Bad,,,,,Black,,Marvel,1969.0,4.0,1969-09-01,
6695,Mama Fury,,Living,,Good,,,,,White,,Marvel,1969.0,4.0,1969-07-01,
6696,Man-Slayer,Public,Deceased,,Bad,,,,,Bald,,Marvel,1969.0,4.0,1969-04-01,
6697,Marty,Public,Living,Male,,,,,,Black,,Marvel,1969.0,4.0,1969-05-01,Driver
6698,Marty,Public,Living,Male,,,,,,Brown,,Marvel,1980.0,1.0,1980-10-01,
6699,Bart Dietzel,,Deceased,Male,Bad,,,,,Brown,,Marvel,1970.0,4.0,1970-01-01,
6700,Crypto-Man,Public,Living,,Bad,,,,,,,Marvel,1970.0,4.0,1970-03-01,
6701,Dan Dunn,,Living,Male,Bad,,,,Black,Blond,,Marvel,1970.0,4.0,1970-02-01,
6702,Montague Hale,,Living,Male,Bad,,,,,Black,,Marvel,1970.0,4.0,1970-02-01,
6703,Toru Tarakoto,Secret,Deceased,Male,Bad,,,,Brown,Black,,Marvel,1970.0,4.0,1970-10-01,
6704,Godfried Herter,Secret,Living,Male,Bad,,,,Brown,Grey,,Marvel,1971.0,4.0,1971-01-01,
6705,Roger Phillips,Secret,Living,Male,Bad,,,,,Strawberry Blond,,Marvel,1971.0,4.0,1971-01-01,
6706,Roscoe,Public,Deceased,Male,,,,,,Black,,Marvel,1971.0,4.0,1971-03-01,San Francisco
6707,Silent One,,Living,Male,Neutral,,,,,,,Marvel,1971.0,4.0,1971-01-01,
6708,Xeron the Starslayer,Secret,Living,Male,Good,,,,,,,Marvel,1971.0,4.0,1971-02-01,
6709,Benjamin Savannah,No Dual,Living,Male,,,,,,White,,Marvel,1972.0,4.0,1972-09-01,
6710,Carl Maddicks,Public,Deceased,Male,,,,,,,,Marvel,1972.0,4.0,1972-03-01,
6711,Ebora,,Living,Female,Bad,,,,,,,Marvel,1972.0,4.0,1972-11-01,
6712,Gadget,Secret,Living,Male,Bad,,,,,,,Marvel,1972.0,4.0,1972-08-01,
6713,Katsuo Sasaki,Secret,Living,Male,Bad,,,,,,,Marvel,1972.0,4.0,1972-08-01,
6714,Wilma Calvin,,Living,Female,Good,,,,,White,,Marvel,1972.0,4.0,1972-06-01,
6715,Aelfric,Secret,Deceased,Male,Bad,,,,,,,Marvel,1973.0,4.0,1973-01-01,
6716,Aloysius Vault,,Living,Male,Bad,,,,,Black,,Marvel,1973.0,4.0,1973-12-01,
6717,Black Mariah,Secret,Living,Female,Bad,,,,Brown,Black,,Marvel,1973.0,4.0,1973-01-01,
6718,Bride of Frankenstein,Secret,Living,Female,,,,,,Black,,Marvel,1973.0,4.0,1973-03-01,
6719,Charles LeJeune,Public,Deceased,Male,Good,,,,,Grey,,Marvel,1973.0,4.0,1973-09-01,
6720,Christine Murrow,Public,Living,Female,,,,,,Strawberry Blond,,Marvel,1973.0,4.0,1973-12-01,
6721,Dragonus,,Living,Male,Bad,,,,,,,Marvel,1973.0,4.0,1973-01-01,
6722,Ludi,Secret,Living,Male,Bad,,,,White,Grey,,Marvel,1973.0,4.0,1973-05-01,
6723,Madoxx,Public,Living,Male,Good,,,,,White,,Marvel,1973.0,4.0,1973-08-01,
6724,Mister Six,Secret,Living,Male,Bad,,,,,,,Marvel,1973.0,4.0,1973-10-01,
6725,Mongu,No Dual,Living,Male,Bad,,,,Red,Brown,,Marvel,1973.0,4.0,1973-06-01,
6726,Mordecai Jones,,Living,Male,Bad,,,,,Black,,Marvel,1973.0,4.0,1973-03-01,
6727,Murdoch Adams,,Living,Male,Good,,,,,Blond,,Marvel,1973.0,4.0,1973-05-01,
6728,Nimrod,Secret,Deceased,Male,Bad,,,,Red,Black,,Marvel,1973.0,4.0,1973-10-01,Vampire
6729,Ramon Garcia,Public,Deceased,Male,Bad,,,,Brown,Brown,,Marvel,1973.0,4.0,1973-06-01,
6730,Ree-Zee,Secret,Living,Male,Bad,,,,Red,Bald,,Marvel,1973.0,4.0,1973-01-01,
6731,Robert Landers,Public,Living,Male,Good,,,,,,,Marvel,1973.0,4.0,1973-05-01,
6732,Thomas Thunderhead,Secret,Living,Male,Good,,,,Black,Black,,Marvel,1973.0,4.0,1973-05-01,
6733,Tryx,No Dual,Living,Male,Good,,,,,Brown,,Marvel,1973.0,4.0,1973-12-01,
6734,Virago,,Living,Female,Bad,,,,Orange,Green,,Marvel,1973.0,4.0,1973-08-01,
6735,Virago,Secret,Deceased,Female,Good,,,,,White,,DC,2002.0,1.0,2002-03-01,
6736,Vlad Tepulus,Public,Living,Male,,,,,,,,Marvel,1973.0,4.0,1973-09-01,
6737,Alvin Denton,No Dual,Deceased,Male,,,,,,Brown,,Marvel,1974.0,4.0,1974-11-01,
6738,Avalon,No Dual,Living,,Good,,,,,,,Marvel,1974.0,4.0,1974-01-01,Caretaker
6739,Ayla Prentiss,No Dual,Living,Female,,,,,Blue,Blond,,Marvel,1974.0,4.0,1974-05-01,
6740,Celestia Denton,,Deceased,Female,Bad,,,,,,,Marvel,1974.0,4.0,1974-11-01,
6741,Cornell Cottonmouth,Secret,Living,Male,Bad,,,,Black,Bald,,Marvel,1974.0,4.0,1974-06-01,
6742,Czar-Doon,Public,Living,Male,Bad,,,,,Bald,,Marvel,1974.0,4.0,1974-05-01,
6743,David Eshcol,No Dual,Deceased,Male,Good,,,,,,,Marvel,1974.0,4.0,1974-11-01,
6744,FAUST,Secret,Living,,Good,,,,,,,Marvel,1974.0,4.0,1974-02-01,Fully Automated Unit of Structural Technology
6745,Ikthalon,Secret,Living,Male,Bad,,,,,Bald,,Marvel,1974.0,4.0,1974-03-01,
6746,James Sinoda,Secret,Deceased,Male,Bad,,,,,,,Marvel,1974.0,4.0,1974-06-01,
6747,Jason Adamson,,Living,Male,,,,,,,,Marvel,1974.0,4.0,1974-06-01,
6748,Krowtanem,,Living,Male,Bad,,,,,,,Marvel,1974.0,4.0,1974-11-01,
6749,Lenore Frankenstein,Public,Deceased,Female,Neutral,,,,,,,Marvel,1974.0,4.0,1974-07-01,
6750,Loc Do,Public,Deceased,Male,Bad,,,,Grey,Black,,Marvel,1974.0,4.0,1974-08-01,
6751,Loralee Tate,No Dual,Living,Female,Good,,,,,,,Marvel,1974.0,4.0,1974-02-01,
6752,Maxwell Plumm,,Deceased,Male,Bad,,,,Black,Brown,,Marvel,1974.0,4.0,1974-04-01,
6753,Papa Shorty,Secret,Deceased,Male,Bad,,,,Brown,Black,,Marvel,1974.0,4.0,1974-05-01,
6754,Protector,No Dual,Living,,Bad,,,,,Bald,,Marvel,1974.0,4.0,1974-01-01,Rhunian Android
6755,Protector,Secret,Living,Male,Bad,,,,,Black,,Marvel,2010.0,1.0,2010-11-01,1940s
6756,Rachel Dandridge,Public,Living,Female,Neutral,,,,Black,Black,,Marvel,1974.0,4.0,1974-09-01,
6757,Rebecca Adamson,,Living,Female,,,,,,,,Marvel,1974.0,4.0,1974-06-01,
6758,Sinbad,,Living,Male,Good,,,,,Black,,Marvel,1974.0,4.0,1974-06-01,
6759,Sybil Mills,Public,Living,Female,Good,,,,Blue,,,Marvel,1974.0,4.0,1974-11-01,
6760,Victoria Wingate Hellstrom,No Dual,Living,Female,Neutral,,,,Blue,Brown,,Marvel,1974.0,4.0,1974-01-01,
6761,Wayne Logan,,Living,Male,Good,,,,,,,Marvel,1974.0,4.0,1974-06-01,
6762,William Roberts,,Living,Male,Bad,,,,Brown,Black,,Marvel,1974.0,4.0,1974-05-01,
6763,William Roberts,Public,Living,Male,Bad,,,,Brown,Brown,,DC,1987.0,1.0,1987-12-01,
6764,Yolinda,No Dual,Deceased,Female,,,,,Blue,Blond,,Marvel,1974.0,4.0,1974-04-01,
6765,Berserker,,Deceased,Male,Bad,,,,,,,Marvel,1975.0,4.0,1975-05-01,Android
6766,Berserker,Secret,Living,Male,Bad,,,,Green,Brown,,Marvel,1981.0,3.0,1981-05-01,Primitive
6767,Dorrek,No Dual,Living,Male,Neutral,,,,Green,Bald,,Marvel,1975.0,4.0,1975-03-01,
6768,Droog,,Living,Male,,,,,White,Bald,,Marvel,1975.0,4.0,1975-06-01,
6769,Fer-Porr,,Living,Male,Bad,,,,,Brown,,Marvel,1975.0,4.0,1975-03-01,
6770,Garko,Secret,Deceased,Male,Bad,,,,Blue,Brown,,Marvel,1975.0,4.0,1975-05-01,
6771,Garth,No Dual,Living,Male,Good,,,,,Blond,,Marvel,1975.0,4.0,1975-07-01,Other Realm
6772,Garth,Public,Deceased,Male,Good,,,,Purple,Black,,DC,1960.0,487.0,1960-02-01,
6773,Geb,No Dual,Living,Male,Neutral,,,,,,,Marvel,1975.0,4.0,1975-11-01,
6774,Gorjoon,No Dual,Living,Male,Good,,,,,Brown,,Marvel,1975.0,4.0,1975-07-01,Other Realm
6775,Indigo,Secret,Deceased,Female,Neutral,Alien,,,,Purple,,DC Comics,1975.0,4.0,1975-05-01,ICON
6776,Indigo,Secret,Living,Female,Neutral,Alien,,,,Purple,,DC Comics,1995.0,1.0,1995-07-01,
6777,Jeff Cochren,,Deceased,Male,Good,,,,,Black,,Marvel,1975.0,4.0,1975-08-01,
6778,Juno,No Dual,Deceased,Male,Bad,,,,,Bald,,Marvel,1975.0,4.0,1975-10-01,
6779,Juno,,Living,Female,Good,,,,,,,DC,,2.0,,
6780,Khordes,Public,Living,Male,,,,,,,,Marvel,1975.0,4.0,1975-02-01,
6781,Kirov Petrovna,,Deceased,Male,Bad,,,,Blue,Black,,Marvel,1975.0,4.0,1975-02-01,
6782,Lambert,No Dual,Living,Male,Good,,,,,White,,Marvel,1975.0,4.0,1975-07-01,Other Realm
6783,Lazarus,Secret,Living,Male,Bad,,,,,White,,Marvel,1975.0,4.0,1975-01-01,
6784,Lazarus,Secret,Deceased,Male,Neutral,,,,Blue,Black,,Marvel,2003.0,2.0,2003-07-01,Domino brother
6785,Michael Stivak,Secret,Living,Male,Good,,,,,Grey,,Marvel,1975.0,4.0,1975-10-01,
6786,Mister Carpenter,,Living,Male,Bad,,,,,Black,,Marvel,1975.0,4.0,1975-05-01,
6787,Musenda,No Dual,Living,Male,Good,,,,Brown,Black,,Marvel,1975.0,4.0,1975-03-01,
6788,"Nick Lewis, Jr.",Secret,Living,Male,Bad,,,,Brown,Black,,Marvel,1975.0,4.0,1975-11-01,
6789,Raphael Zoran,Secret,Living,Male,Bad,,,,,Brown,,Marvel,1975.0,4.0,1975-12-01,
6790,Rebecca Rainbow,Public,Living,Female,Good,,,,,Black,,Marvel,1975.0,4.0,1975-03-01,
6791,Shabby Allus,No Dual,Living,Male,Good,,,,,,,Marvel,1975.0,4.0,1975-11-01,
6792,Sro-Himm,,Living,Male,Bad,,,,,Bald,,Marvel,1975.0,4.0,1975-03-01,
6793,Alexi Bruskin,No Dual,Deceased,Male,Good,,,,,Black,,Marvel,1976.0,4.0,1976-08-01,
6794,Arthur Winslow,,Living,Male,,,,,,,,Marvel,1976.0,4.0,1976-03-01,
6795,Bambi,No Dual,Living,Female,Neutral,,,,,,,Marvel,1976.0,4.0,1976-01-01,
6796,Bambi,No Dual,Living,Female,,,,,,,,Marvel,1985.0,,1985-02-01,Peter Parker's neighbor
6797,Basilisk,,Living,Male,Bad,,,,Red,,,Marvel,1976.0,4.0,1976-06-01,Demon
6798,Basilisk,,Living,Male,Bad,,,,,Brown,,Marvel,1992.0,1.0,1992-11-01,Hellbent
6799,Basilisk,,Living,,Neutral,,,,,Bald,,Marvel,1985.0,,1985-02-01,Robot
6800,Brother Inquisitor,Secret,Living,Male,Neutral,,,,,,,Marvel,1976.0,4.0,1976-09-01,
6801,Bun-Dall,No Dual,Living,Male,Neutral,,,,,Bald,,Marvel,1976.0,4.0,1976-07-01,
6802,Burning Snake,,Living,,,,,,,,,Marvel,1976.0,4.0,1976-05-01,
6803,Dale West,No Dual,Living,Male,Good,,,,,Red,,Marvel,1976.0,4.0,1976-02-01,
6804,Filippo Ayala,No Dual,Deceased,Male,Bad,,,,,,,Marvel,1976.0,4.0,1976-08-01,
6805,Fred Hovel,Secret,Living,Male,Bad,,,,,Black,,Marvel,1976.0,4.0,1976-01-01,
6806,Geoffrey Ballard,,Living,Male,Bad,,,,,Black,,Marvel,1976.0,4.0,1976-08-01,
6807,Gingerbread Man,Secret,Deceased,Male,Bad,,,,,,,Marvel,1976.0,4.0,1976-11-01,
6808,Goat-Child,,Living,,,,,,,,,Marvel,1976.0,4.0,1976-05-01,
6809,Herbert Bell,No Dual,Living,Male,Good,,,,,Black,,Marvel,1976.0,4.0,1976-02-01,
6810,Herbert Griswold,,Living,,Bad,,,,,White,,Marvel,1976.0,4.0,1976-08-01,
6811,Hesperus Chadwick,No Dual,Living,Male,Bad,,,,,Black,,Marvel,1976.0,4.0,1976-03-01,
6812,Jacob Pollock,No Dual,Living,Male,Bad,,,,,,,Marvel,1976.0,4.0,1976-09-01,
6813,Joon Moon Yuc,No Dual,Living,Male,,,,,,Black,,Marvel,1976.0,4.0,1976-11-01,
6814,Lancelot,Public,Living,Male,,,,,,Black,,Marvel,1976.0,4.0,1976-02-01,Iron Fist Ally
6815,Lancelot,Public,Living,Male,Good,,,,,,,DC,1936.0,18.0,1936-02-01,
6816,Mason Harding,No Dual,Living,Male,Good,,,,,Grey,,Marvel,1976.0,4.0,1976-06-01,
6817,Matilda von Tromp,Secret,Living,Female,Bad,,,,,Red,,Marvel,1976.0,4.0,1976-01-01,
6818,Morton Kribbee,Secret,Living,Male,Bad,,,,,Blond,,Marvel,1976.0,4.0,1976-01-01,
6819,Nestor Ayala,No Dual,Deceased,Male,Good,,,,,,,Marvel,1976.0,4.0,1976-03-01,
6820,Olivier Bedwette,Secret,Living,Male,Bad,,,,,Black,,Marvel,1976.0,4.0,1976-01-01,
6821,Ren\u00e9 Duquesne,Secret,Living,Male,Good,,,,,,,Marvel,1976.0,4.0,1976-07-01,
6822,Sandy York,No Dual,Living,Male,Good,,,,,Blond,,Marvel,1976.0,4.0,1976-10-01,
6823,Scrounger,Secret,Living,Male,Neutral,,,,Black,Black,,Marvel,1976.0,4.0,1976-07-01,
6824,Slitherogue,,Living,Male,Bad,,,,Grey,Black,,Marvel,1976.0,4.0,1976-03-01,
6825,Tandy Snow,,Living,Female,Good,,,,,Black,,Marvel,1976.0,4.0,1976-02-01,
6826,Victor Cochran,Secret,Deceased,Male,Bad,,,,,Black,,Marvel,1976.0,4.0,1976-07-01,
6827,Vira,No Dual,Living,Female,,,,,,,,Marvel,1976.0,4.0,1976-07-01,Tode
6828,Abel Stack,No Dual,Living,Male,Good,,,,Blue,Brown,,Marvel,1977.0,4.0,1977-07-01,
6829,Burgundy,,Living,Female,Good,,,,Brown,Black,,Marvel,1977.0,4.0,1977-05-01,Power Man Ally
6830,Capricorn,Secret,Living,Male,Bad,,,,,,,Marvel,1977.0,4.0,1977-08-01,LMD
6831,Capricorn,Secret,Living,Male,Bad,,,,,,,Marvel,1986.0,1.0,1986-10-01,Android
6832,Capricorn,,Living,Male,Bad,,,,,,,Marvel,1998.0,1.0,1998-07-01,Ecliptic
6833,Capricorn,,Living,,,,,,,,,Marvel,,1.0,,Android II
6834,Capricorn,Secret,Deceased,Male,Bad,,,,Green,Blond,,Marvel,2012.0,,2012-05-01,Thanos' Zodiac
6835,Charles Delazny Sr.,,Living,Male,,,,,,Black,,Marvel,1977.0,4.0,1977-02-01,
6836,Fee-Lon,Public,Living,Male,,,,,,Brown,,Marvel,1977.0,4.0,1977-03-01,
6837,Jakarra,Secret,Living,Male,,,,,Red,Bald,,Marvel,1977.0,4.0,1977-11-01,
6838,Judy Parks,,Living,Female,,,,,,,,Marvel,1977.0,4.0,1977-04-01,
6839,Kur,,Living,Male,Bad,,,,,,,Marvel,1977.0,4.0,1977-02-01,
6840,Lynn Anderson,,Living,Female,,,,,,,,Marvel,1977.0,4.0,1977-05-01,
6841,Pisces,,Living,Female,,,,,,Blond,,Marvel,1977.0,4.0,1977-08-01,Female LMD
6842,Pisces,Secret,Living,Female,Bad,,,,,Blond,,Marvel,1977.0,4.0,1977-08-01,LMD
6843,Pisces,Secret,Living,Female,Bad,,,,,White,,Marvel,1997.0,2.0,1997-08-01,Ecliptic
6844,Pisces,Secret,Living,Male,Bad,,,,,,,Marvel,1986.0,,1986-10-01,Male LMD
6845,Pisces,Secret,Deceased,Male,Bad,,,,Blue,Blond,,Marvel,2012.0,,2012-05-01,Thanos' Zodiac
6846,Pisces,Secret,Living,Male,Bad,,,,,,,DC,2010.0,2.0,2010-10-01,
6847,Zarin,Secret,Living,Male,Neutral,,,,Blue,,,Marvel,1977.0,4.0,1977-05-01,Eternal
6848,Zirksu,Secret,Living,Male,Bad,,,,Green,Bald,,Marvel,1977.0,4.0,1977-04-01,
6849,Con Ticci Viracocha,Secret,Living,Male,Good,,,,,,,Marvel,1978.0,4.0,1978-09-01,
6850,Eugene Everett,,Living,Male,,,,,,Black,,Marvel,1978.0,4.0,1978-03-01,
6851,Factor-X,,Living,Male,Bad,,,,,,,Marvel,1978.0,4.0,1978-07-01,
6852,Jason Beere,,Living,Male,Bad,,,,Brown,Brown,,Marvel,1978.0,4.0,1978-03-01,
6853,Joshua Itobo,Public,Living,Male,Good,,,,,Black,,Marvel,1978.0,4.0,1978-01-01,
6854,Khanata,Public,Living,Male,,,,,Brown,Black,,Marvel,1978.0,4.0,1978-03-01,
6855,Kogar,Secret,Living,Male,Bad,,,,Brown,Black,,Marvel,1978.0,4.0,1978-07-01,
6856,Krollar,,Deceased,Male,Bad,,,,,Bald,,Marvel,1978.0,4.0,1978-07-01,
6857,Lord Gaea,,Living,Male,Bad,,,,,Bald,,Marvel,1978.0,4.0,1978-11-01,
6858,Miles Brickman,Public,Living,Male,Neutral,,,,,Black,,Marvel,1978.0,4.0,1978-10-01,
6859,Phillip Garcia,Public,Living,Male,Bad,,,,Brown,Black,,Marvel,1978.0,4.0,1978-08-01,
6860,Rhiahn,,Deceased,Male,Bad,,,,One Eye,,,Marvel,1978.0,4.0,1978-07-01,
6861,Tabur,Secret,Living,Male,Good,,,,,,,Marvel,1978.0,4.0,1978-06-01,
6862,Alfeo Spinosa,,Living,Male,Good,,,,,Black,,Marvel,1979.0,4.0,1979-12-01,
6863,Eyekillers,Secret,Living,,Bad,,,,,,,Marvel,1979.0,4.0,1979-12-01,
6864,Odysseus,,Deceased,Male,Neutral,,,,,Brown,,Marvel,1979.0,4.0,1979-11-01,
6865,Pamela Quinn,Public,Living,Female,Good,,,,,Blond,,Marvel,1979.0,4.0,1979-10-01,
6866,Patroclus,Public,Living,Male,,,,,,Blond,,Marvel,1979.0,4.0,1979-11-01,
6867,Tisha Scarabeus,Public,Living,Female,,,,,,,,Marvel,1979.0,4.0,1979-06-01,
6868,Vassily Khandruvitch,No Dual,Living,Male,,,,,,Grey,,Marvel,1979.0,4.0,1979-10-01,
6869,Watoomb,,Living,Male,Neutral,,,,,Bald,,Marvel,1979.0,4.0,1979-04-01,
6870,"William Evans, Jr.",Public,Deceased,Male,Good,,,,Brown,Black,,Marvel,1979.0,4.0,1979-02-01,
6871,Azaziah,Secret,Living,Male,Bad,,,,Blue,White,,Marvel,1980.0,4.0,1980-04-01,
6872,Dominic Tyrone,Secret,Deceased,Male,Bad,,,,Blue,Black,,Marvel,1980.0,4.0,1980-08-01,
6873,Fasolt,,Living,Male,Bad,,,,,Black,,Marvel,1980.0,4.0,1980-04-01,
6874,Fasolt,Public,Living,Male,,,,,,Orange,,Marvel,1998.0,1.0,1998-04-01,Hyboria
6875,Hestia,Secret,Living,Female,Good,,,,Blue,Blond,,Marvel,1980.0,4.0,1980-11-01,
6876,Hestia,Public,Living,Female,Neutral,,,,,,,DC,1987.0,23.0,1987-02-01,
6877,Itzamna,,Living,,,,,,,,,Marvel,1980.0,4.0,1980-10-01,
6878,Jack Wordman,Public,Living,Male,Bad,,,,,Grey,,Marvel,1980.0,4.0,1980-10-01,
6879,Lorenzo Jacobi,Public,Deceased,Male,Bad,,,,,Grey,,Marvel,1980.0,4.0,1980-02-01,
6880,Morgan Hardy,Secret,Living,Male,Bad,,,,,,,Marvel,1980.0,4.0,1980-12-01,
6881,Narda Ravanna,Public,Living,Female,Bad,,,,Blue,Brown,,Marvel,1980.0,4.0,1980-06-01,
6882,Shialmar,,Deceased,Female,Bad,,,,Brown,Black,,Marvel,1980.0,4.0,1980-10-01,
6883,Solace,,Living,Male,Neutral,,,,,,,Marvel,1980.0,4.0,1980-08-01,
6884,Sylvester Marston,Public,Living,Male,Bad,,,,Blue,Black,,Marvel,1980.0,4.0,1980-08-01,
